Sample,MMP7,CXCL13,CD38,MAOA,GDF10,FSIP1,KRT15,RDHE2,LRP1B,SPAG6,IL20RA,MS4A8B,TMSL8,hCG_1990170,KLK7,C20orf85,PCDH20,EGFR,NCAM2,TMPRSS3,ROPN1B,GABRP,PVALB,SPINK4,NME5,PGR,CAPSL,CA8,SOSTDC1,ATRNL1,MKX,SH3GL2,TIMP4,HIST1H1C,SERPINA3,NDP,KLRB1,KCTD14,SLC44A4,ERBB4,MMP13,CLGN,AKR1B10,FLJ12993,POU2AF1,SAMD13,UGT2B15,VSNL1,EGR1,CCDC48,CYP2A6,C20orf114,CRISPLD1,AMPD1,KCNK1,EREG,CAMP,PTX3,C7,DYNLRB2,SLITRK6,EGR3,ACTN2,GLRA3,ARMC3,EDIL3,DSC3,SLC16A6,SLC1A1,GDPD3,FOS,RBM11,FMO5,CXCL1,BEX1,SLC26A9,C3orf57,ACMSD,IL33,KRT5,SHC4,PPP1R14C,ACOX2,NXPH1,HOXB2,DAPL1,AMZ1,CYP39A1,PON3,KIAA1622,UGT2B10,OBP2A,C1orf168,KRT37,UGT2B4,PKIB,MGC88374,CSTA,CAPN6,FAM3B,ROPN1,SPP1,TRPA1,FAM81B,ADH1C,C21orf81,EEF1A2,COL9A3,C12orf28,ANGPTL4,INSM1,KIF12,AQP3,KRT6C,KCNJ3,LACRT,WFDC2,FABP6,GABRB3,LAMC2,C12orf56,PPP1R1A,CLDN1,ACTA1,NAT1,TFF1,SOX2,ODZ2,S100P,FAM5C,SLC6A4,DEFB1,ADAMDEC1,LCT,PLA2G2A,PNMT,SEMA3E,LRRC17,C10orf81,MAGEA9,S100G,DNALI1,EDN3,S100A14,ARMC4,CLCA2,DNAJC12,CPA6,PLA2G3,FOXA1,COL2A1,SCGB2A2,CA2,PCDH8,DDC,PROM1,ECAT8,WISP3,UGT2B11,PDZK1,PI16,GPR87,KLK11,MLPH,TBC1D9,GRIA2,LOC441376,NAP1L2,FAM134B,AQP9,LRRN1,ANXA3,DSCR6,LONRF2,SPINK5,SFRP2,NPFFR2,CRABP1,GPR158,IL8,TMPRSS4,AREG,COCH,SCGB1D2,HRASLS,MMP1,CA12,DACT2,MMP3,OGN,SLC30A8,IGKC,SERPINA11,TMC5,KRT16,VCX3A,RGS22,DDX43,PEG3,FBXL16,DIO1,SLC27A2,S100A7,SERPINB3,ABCC8,PCOLCE2,ANKRD43,HORMAD1,SERPINA5,C19orf21,C20orf39,KCNE4,HSPB8,KLK6,FAM5B,MUC16,C8orf4,SLC40A1,CD36,FGB,GPR64,LRRC31,PGLYRP2,ADAMTS19,CDH18,CUTL2,CST9L,ACTBL1,C10orf140,LIN7A,FAM30A,GOLSYN,KRT6A,PNLIPRP2,SLC7A2,GLYATL1,ACTL8,KIAA1822L,IL12RB2,ZNF238,SLITRK5,SMC1B,LEMD1,OXGR1,TNS4,IRX2,CARTPT,IL7R,LMO3,KLK10,HPX,OVOS2,LCN2,AR,INDO,GSTT1,MNX1,KRT23,HAPLN1,MLC1,SIDT1,PCSK1,KRT1,FLJ22655,DLX2,MSMB,FIGF,BAMBI,VTCN1,HIST1H1A,IL22RA2,PPP1R1B,EGF,KIT,PIK3C2G,NPY1R,ACE2,LUZP2,PDK4,GATA3,NAT2,FLJ46266,SAA1,NMU,MMP10,AMIGO2,TMEM26,HOXB13,CXCL11,MGC45438,SCRG1,C4orf19,SCGN,THRSP,SLC35F3,DCDC2,SCGB2A1,SLC6A14,RLN2,LOC285141,TMEM45B,CYP4X1,SDPR,CALML3,LTF,HOXA9,DSG3,DKK1,MAGEA1,MAT1A,ROBO2,ZBED2,NPY2R,SYT17,SLC5A1,EDN2,PPP1R3C,CHRNA9,SOX11,PDE8B,ASCL1,CP,DHRS2,BBOX1,REEP6,NOXO1,KCNC1,NAT8L,SYT13,CGA,TFAP2B,SPATA4,DCX,FAM79B,GJB5,NTN4,PLA2G10,LGALS2,PNPLA3,OLFM4,CPA3,GRPR,TMEM16C,MGC10981,NEURL,LPL,RARRES1,SIM2,LRG1,KCNC2,CDH19,LDLRAD1,COL11A1,NKX2-2,UNQ338,UGT2B28,MYB,CHST8,HOXC13,RERG,KRT13,SELE,CST9,PLAC2,DCD,KRT24,CIDEA,UBD,S100A8,TRIM58,NPY5R,SPESP1,SPAG17,CAPN13,PTPRN2,C8orf47,HGD,TCN1,ID4,ENPP5,PSAT1,IFNG,KLK5,CCL28,LDHC,GSTM3,MGC102966,COL17A1,PRSS16,MSLN,ELF5,FABP4,CLDN8,FAM77C,AIM2,SIX1,ZMAT4,KRT6B,THSD4,PEG10,PRAME,DOK7,TFPI2,C1orf116,TFF3,NTF5,SFRP1,CLIC6,TNNT1,MUM1L1,CYP26A1,UGT2B17,CEACAM6,MS4A2,CLSTN2,ANXA8L2,PNOC,ABCC11,AGXT2L1,LOC130576,CD2,S100B,ESR1,ROPN1L,TSPYL5,GP2,MIA,NEK10,MMP12,REEP1,FGFBP1,NOL4,LGALS7,KLHL1,CTA-246H3.1,SAG,CALCB,THBS4,CHI3L2,APOD,FLRT3,TGFBR3,LYZ,ANKRD30A,VCX2,SPINK1,AGR3,DACH1,TFCP2L1,LOC124220,ANGPTL7,IGFALS,NR0B1,KLHDC7B,PIGR,CAPN9,STEAP4,STAC2,PCDHB2,SLPI,DMRTA1,AGTR1,FOXN4,PTPRT,GRB14,VIPR2,MAGEC2,SYT1,ARL9,SCGB1D1,CHST9,FLT3,SERPINB4,GJB2,GSTA3,HOXB6,BCAS1,NPPC,RP13-102H20.1,MYRIP,PIP,CFB,TMEM46,SAA2,C1orf186,CD69,RNF128,COL6A6,RNF183,C9orf47,ADIPOQ,GALNT3,WISP2,XK,UGT2B7,KLK8,GSTA2,TOX3,MYBPC1,EN1,POF1B,AGT,GLYATL2,MUC15,C9orf61,RNF182,POTE15,TNFRSF17,APOBEC3A,SLC9A2,PAGE2,NELL2,GNGT1,CBLN2,FLJ45557,SERPINI1,CEACAM5,FUT3,ERP27,STK31,KIAA1257,KIAA0888,GRP,CACNG1,LOC253012,CSAG3A,ABCC13,LY6D,PTCHD1,SLC5A8,CYP4B1,AGR2,PTN,ST6GALNAC5,TUBAL3,RBM24,CCL7,RET,C1orf64,ANXA9,PITX2,FA2H,DYDC2,C6orf97,G0S2,IGFL2,CHODL,IL6,C5orf23,KREMEN2,MS4A1,MAOB,CDO1,CTSG,IGLV2-14,HOXC12,FUT9,TMEM190,LGI1,RPESP,CNTNAP2,ABHD12B,SCUBE2,HS6ST3,STC2,S100A7A,C10orf82,HDC,OCA2,S100A9,HSD17B2,LAMP3,TRIM29,SLAIN1,KRT17,VIT,BEX2,C4orf7,WNK4,CYP2A7,PRDM13,KLK12,CPB1,SRrp35,ABCA12,CDH3,COL9A1,SLC27A6,CALML5,HOTAIR,IL20,SUSD3,MUCL1,ELOVL2,LRP2,CT45-6,S100A2,GALNT14,KRT7,CA3,AK5,NRXN3,GFRA1,TRIM36,MAGEA4,EHF,CTNND2,SERPINB5,LGR6,SERPINA6,FABP7,DSCR8,GJA1,CRYM,FOXC1,TSPAN8,CYP4F8,TRH,TRIM43,MYT1,WT1,ZIC1,JAKMIP1,PPP2R2C,ABHD7,MOGAT2,FLJ21511,HLA-DRB6,ATP6V0A4,SORCS1,CLEC3A,ATP1A2,CYP4Z1,NLRP2,NELL1,C2orf54,SPDEF,PRR15,TNN,ATP6V1C2,ART3,BMPR1B,BCL11A,PLAC8,SLC39A6
balanced_1,0.5188718680075733,0.2831939232764273,0.2277387397765234,0.5536866527702173,0.3867072385178921,0.8383990058509811,0.4005611557793625,0.09083900544206319,0.6671764248956208,0.23475682858193544,0.7148723442242456,0.7992240294946866,0.25395350005652345,0.34378025169409493,0.28360997535945415,0.17402572623344412,0.28492235832711765,0.18108996129425178,0.3408268500090465,0.20203619909502263,0.28900919442518064,0.3888867296306373,0.4509371097659297,0.12769947234998677,0.5367643521758504,0.3585158499600861,0.4007067137809187,0.9188232944331898,0.3953966355459198,0.45698921174999824,0.21030727440376804,0.26952063429804163,0.5721550646102542,0.6188469675937006,0.6894102606595799,0.17234069886947584,0.3408322873418944,0.3278871830122256,0.79156709615432,0.6342342342342342,0.4465580890336591,0.8211715525452429,0.11884896048464821,0.5557522123893806,0.17639132005223532,0.5316729292943347,0.1836458379487593,0.2928040385781735,0.4204748431638153,0.822592093122294,0.0832992711099591,0.6899467376830892,0.1646728615418154,0.3488211687985954,0.25191634005063995,0.3454261219121826,0.620539514971662,0.2049773975599086,0.3271636872257669,0.6779805318273405,0.37892060428343416,0.3843168588060724,0.16987112321877618,0.23212404593428468,0.322525192649674,0.32428316353324227,0.3676638176638176,0.587082262210797,0.8154697721227806,0.7012274358949983,0.45547055933749736,0.7721877052078598,0.2457204714998798,0.23264648309839145,0.12033807956139662,0.18926413314742807,0.4641912863547535,0.3609889796151431,0.5156844251072504,0.2909339532339669,0.3409806988014877,0.20869835132542502,0.3273989391426639,0.3114035087719298,0.4364945817159634,0.7872729706814227,0.29568788501026694,0.3814882032667877,0.5819576370193529,0.6425182960159608,0.11811690029092832,0.1976831859620262,0.6502677834701882,0.4399325149805108,0.18654403678896328,0.96652206802282,0.29634216990589657,0.19020970622887662,0.42134815754138094,0.7386973013035706,0.3185172566547372,0.029394759609442506,0.731920531531425,0.18392598688878167,0.644299248611565,0.5720525451559934,0.6183668981117849,0.15472689075630253,0.2813100924260281,0.46052442568426166,0.5007967394324884,0.5597422608208433,0.09131368460365383,0.21283491802408935,0.9399527309560295,0.29558955163154044,0.7841616655672292,0.22838034697391074,0.2627158189454037,0.35573412623734424,0.19369328630430196,0.3794034121743462,0.15588858886600807,0.15227841220304894,0.7649948506694129,0.5780231863998804,0.6332237563006795,0.559409648561261,0.8450128891532818,0.2297983083929733,0.6599201690537685,0.5378071304639839,0.02655948187705939,0.23355493842744532,0.393285118513435,0.44965978344555596,0.7056886067847237,0.4310920496193967,0.4037954191150018,0.2511021661684616,0.6144403565869534,0.7730803030137223,0.2764188801834512,0.7071965148426373,0.43715246576390443,0.25439341769887763,0.769779370388066,0.24477704550803525,0.3042028702365748,0.8598301110917689,0.23015386710239655,0.6618029970529333,0.5853480286660979,0.2569242884463945,0.22086392911350863,0.2935990584851731,0.25650398377930717,0.2823641476911911,0.12221391523760569,0.41632240888644084,0.31722094171880144,0.2623390005151984,0.1423435495712529,0.8733134092033648,0.8003786113384311,0.17276578028117898,0.8662986964985339,0.3310751304112188,0.7267700946283607,0.06165947078304935,0.147191137603329,0.37574493444576884,0.7725637951704059,0.8110023477164191,0.4837890674588062,0.5164347958740451,0.24513902861594392,0.15030249209080312,0.44807575573631175,0.2086575668665221,0.4395239766455029,0.8926657204715627,0.1520597140585801,0.686883439669972,0.09054606388132752,0.11436781609195402,0.8939737259165149,0.3499237331224225,0.5533826143913165,0.5254646289318826,0.4424052161313692,0.46531323950678793,0.5976012943162633,0.5062184024266937,0.39638735166949746,0.41859202005431373,0.24038578730408175,0.3260398420568239,0.27842858402166115,0.7052258794119397,0.6334018030354901,0.958920965451964,0.22115702479338842,0.2173219978746015,0.5836920278872385,0.528698258312599,0.43535741960271024,0.26972158010049,0.8290856700454546,0.6915778690588731,0.12917768694397697,0.38909862830931646,0.7867195154538167,0.25608049786573445,0.22338456793296663,0.16297223411613587,0.34875473585495465,0.5922850034210364,0.6604861678016803,0.3362364472403517,0.1438031286820362,0.12156088459016656,0.3720647376089509,0.7957274035465789,0.1292042465238632,0.20238520355613987,0.8672790303398366,0.8766206874581888,0.12495738152062733,0.5904562391057521,0.18149294805641558,0.7534954263235225,0.22953451043338677,0.360880102646961,0.24749999999999997,0.12107966612769307,0.22164405528022912,0.1622031055943221,0.18190624655318213,0.19511495430515147,0.19941527715778692,0.23087923317692394,0.24276651709732322,0.1939210681272322,0.42434584755403865,0.3143765544473219,0.150498426023085,0.3161287867081156,0.3976121351001295,0.2845532795089077,0.20532753665905237,0.26325889110708417,0.23958469516393785,0.1191014736888762,0.2889132490379329,0.6083510822725247,0.08537000543098767,0.25434446804402394,0.18571606630936055,0.13267611419182584,0.8575866938647418,0.17338897462355382,0.32576387272666824,0.3663172811453981,0.1994679886343026,0.6192955544602918,0.6242912077168742,0.46584226214452584,0.3800898701875069,0.35304449648711944,0.27286170872489623,0.6321218440455799,0.4843231142341894,0.4361967341011189,0.22139100737674727,0.570391327803628,0.22565512295694265,0.523591792822562,0.4069708538740008,0.6021382831806019,0.3340384950531068,0.22078916371536292,0.781474096511385,0.11818807456471275,0.43728697046945264,0.4730377166156984,0.6733719292097425,0.13947741396227786,0.133071764650712,0.3563418661116892,0.24226557516478847,0.21511271836449,0.22161865234374997,0.6631816194414598,0.25847927288849476,0.33793005300798673,0.3088452121687611,0.21251465285712165,0.49582702913758603,0.5612613145595456,0.5193580071450393,0.7317845753770412,0.7836085470631448,0.5144821587069917,0.5484687356705514,0.218013464183459,0.40455721559135294,0.18367673482696864,0.291006435540793,0.30760198855829524,0.17912589272759516,0.27252130069885433,0.36502379933009294,0.8956835573994466,0.1545166126276889,0.3426559470863269,0.8982105060611891,0.2675622542595019,0.20778986512737974,0.8705862618468508,0.318606627017842,0.14022114766807217,0.25417574437182283,0.4755578709733437,0.1582742955173619,0.41271315772012473,0.4318544976031582,0.632055875003763,0.5045022414592673,0.14774077943146482,0.2833844162911805,0.43596571220134966,0.5756713795699824,0.6125921109666232,0.38725811253349207,0.5228199824282873,0.8346498786953779,0.1664013456282101,0.2822896727736761,0.49303324797454107,0.836907096262821,0.14819534991784736,0.30229214592899384,0.19563365484603779,0.7740275816715344,0.6741431533314485,0.2500279955207167,0.2307385099722994,0.8622852233676974,0.24190648847143922,0.33290163492149133,0.6668003958383483,0.30314901659537546,0.2963481202369392,0.20127320954907166,0.16565506321521964,0.7000997136162457,0.10845834449504424,0.3900849677378138,0.8496217224582859,0.2554759060135404,0.15039437535080202,0.7275963249795564,0.12865886109632785,0.17168141592920352,0.21128489082596205,0.6763285903146955,0.20105335171634078,0.11454276890022827,0.48188719131353897,0.2081638884647948,0.38245279565518187,0.524218776248627,0.79818827763338,0.22488490832281036,0.2696957782474075,0.5432853419386868,0.6189089714838796,0.31621855390945386,0.4013939854191981,0.12673667732046182,0.17241809283331777,0.2947209127978205,0.5484189196395244,0.28070426567420553,0.41774021510311365,0.3007727590691211,0.34534739454094293,0.4333052424035235,0.1727021151201624,0.41944313705557956,0.6572158820732288,0.10469011725293136,0.8016068360191335,0.048224285054439923,0.8604189691550288,0.1995083553440205,0.5220118205626634,0.8459099797394944,0.5220695704893757,0.10883656580666651,0.8205419438585105,0.30675136713128576,0.4667620472097425,0.6975450765117701,0.2704960296999072,0.3698589854206765,0.14608477458421468,0.38989687759444264,0.47575354977995515,0.21278588476993263,0.12788387005006488,0.7904770182376545,0.43248554989718013,0.9508147254073628,0.2208681449839814,0.28998036435038727,0.2284160117396074,0.25957309878794377,0.8216593584121855,0.2550039804389856,0.38734190205158076,0.7675947682632274,0.1986947032788692,0.26126163139478736,0.7230947828462169,0.2762362023111864,0.4536123316286106,0.15852724345159105,0.35637171216792757,0.21296619314032436,0.15161309910115678,0.4958196098302508,0.2642117561742073,0.22765668379703463,0.7034490727367265,0.29792251544076365,0.8935574229691878,0.13030068219456978,0.5797284976192888,0.5011747737688138,0.5489164671790349,0.264529262086514,0.6471933180906164,0.41217586875992235,0.22522628423651112,0.790229553581728,0.8048496102022481,0.7338278671767765,0.781097263510242,0.33561709929557076,0.5194682934176834,0.18137221151198019,0.042256438583166474,0.4274389842773501,0.5513227810734066,0.3222866319462714,0.37660416197613455,0.5418583544581104,0.3638988324571072,0.3390389281569786,0.5694929087661609,0.25837887507858975,0.476369067765433,0.48763897615210205,0.3046734702816346,0.21387160932673185,0.7540245846834337,0.3433375519797505,0.6653305542194432,0.37542467527517426,0.17658418995222236,0.23512254252055004,0.3478775189740906,0.28673327706841634,0.27017252221276916,0.8298684909670563,0.33868436934218465,0.628956714190128,0.5570527470714227,0.6401163951730239,0.5950549078226208,0.3033082631965945,0.6967724972063367,0.3854622628995888,0.3061339035146332,0.3261698762561757,0.12686687008190145,0.35494059040590414,0.2189577630035197,0.6252101196530477,0.5601092008190063,0.21694243128674962,0.5172325955050879,0.17839777208201893,0.2983474400250486,0.267195354210247,0.6026386977230276,0.19542694742281363,0.23062245371564127,0.6831871378241461,0.10253557567917204,0.20590658744958587,0.31627839117718914,0.27735789139409334,0.29317774657434753,0.8087953119327905,0.345044752971739,0.3702286116789319,0.8457095135360847,0.21904349082502528,0.14808482291551017,0.3490801299391472,0.11414937662276908,0.13607401366092364,0.26067527308838134,0.5412895238275708,0.25889265321659694,0.39351700821495306,0.3199320296507623,0.8961351891189245,0.25015266751790377,0.2907861608532066,0.943613276338949,0.3319377496212643,0.17122688655672166,0.45084162076930057,0.19007247388326678,0.30519236500758057,0.219033945051448,0.8862024062324982,0.8550271925130363,0.5139171352235117,0.15236160487557138,0.6664503769620567,0.9546190706760389,0.41267778393351795,0.2066959830339321,0.8705179558968247,0.8232460865707586,0.256189451022605,0.6301268682655544,0.5962782894535511,0.7179144385026738,0.5931899161464892,0.08115939818472256,0.2202546983020308,0.24945302564102567,0.3350545370155489,0.10902128072131467,0.1732961887639761,0.2686461946765885,0.4621118462932061,0.5473938792595578,0.28030418715450633,0.3045277507302824,0.3185166264811628,0.2896551724137931,0.3312376547670665,0.6412721215525043,0.49725628197144217,0.3634299307958478,0.6899326192501468,0.7138384216959781,0.6205665952175811,0.2695923163379994,0.8003406406241416,0.3501061917987257,0.30690847177793834,0.17320345761837186,0.2613516632381717,0.19829224651964514,0.2814587332053743,0.2869290183585066,0.32752177537585875,0.3488050056416043,0.26084543018657935,0.13947278541931882,0.6385696551724138,0.07833875910917389,0.44221477693528477,0.19204949322100828,0.8298248717495135,0.2541870467206275,0.3067182553640521,0.30955705038710496,0.27393916635373644,0.5126158363152582,0.345093872119639,0.15920747970339108,0.8926325583482687,0.7988560810614639,0.8074669730040206,0.6138873205124779,0.8102381333242102,0.16762318186525282,0.2766086524117355,0.41177029251614533,0.2523651844843898,0.43999086966446016,0.2318029705315137,0.6150317137754788,0.5521559993024067,0.6725153942925247,0.12582304526748972,0.4995468734266439,0.7794353913243057,0.17832555655096233,0.20567086838811097,0.09488503050211168,0.1567325553703263,0.29156582611184845,0.11836105040110824,0.14214267767701969,0.2001404670780286,0.5068351901407282,0.4930169947837792,0.4699857253762741,0.3833655861957748,0.7215291560344014,0.12004430896521694,0.22115845976270904,0.18414667854181385,0.14220542423929247,0.34350805939840084,0.5064967004139853,0.24691586479151248,0.2904755631669082,0.7486545692305241,0.31290016599478293,0.2800528401585205,0.44317715003745506,0.43198320476962593,0.5280041356492969,0.28747864290944597,0.3739178690344062,0.7506861032897316,0.657737907213788,0.6642878207018579,0.27590281580540105,0.2762264820822375,0.8436012243097637,0.28527284521424356,0.231147022416129,0.772353212038207
